,dataset,image,ground_truth,easyocr,tesseract,status
258,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=811x139 at 0x7556DC7353D0>,أَو مِن صَنْعه اخرين، صَنَعُوها قبله، فَآخُذها مِن,"{'text': 'صنعوها قبلهء فآخذها آو من صنعه اخرين  من', 'time': 0.08825922012329102}","{'text': 'أو من صنعه اخرين, صَتعُوها قبله, فَآخحُذها مِن\n', 'time': 0.0639805793762207}",success
259,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=945x134 at 0x7556DC901310>,رَأْسِ الحِصان وَبِدُونِ نَوافِذِ وَبِها مَسْقَطِ نور. هٰذا,"{'text': 'الحصان وبدون نوافذ وبها مسقط نوره هذا رآس', 'time': 0.05921292304992676}","{'text': 'ع عر - 24 م وهم \u200e١\u200f\n\u200fراس الحصان وبدون نوافذ وها مسقط نور. هذا\n', 'time': 0.09052228927612305}",success
260,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1295x124 at 0x7556DC902D10>,فِي بَلْدَةِ تشيباو القديمه، تَرِي وَتَلْمُس التَغَيُّراتِ التارِيخِيَّةِ,"{'text': 'في بلدة تشيباو القديمه تري وتلمس التفثرات التاريخيةة', 'time': 0.04845881462097168}","{'text': 'في بَلْدَةِ تشيباو القديمه. تَرِي وَتَلْمُس التَغَيْراتِ التارِيخِيّةٍ\n', 'time': 0.07506608963012695}",success
261,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=590x108 at 0x7556DC900D10>,يَسْكُن المالِك واسرته.,"{'text': 'بلن الاللل واسر ته .', 'time': 0.04884934425354004}","{'text': 'تلن امالك واسريه.\n', 'time': 0.07771468162536621}",success
262,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1268x271 at 0x7556DC900950>,"الوِلاياتِ المتحده. حِينِها فَقَط وَصَلَ الكِتابِ إِلَى ""القمه"".","{'text': 'الولابات المثحدة . حبنها فقط وصل الحثاب إآى "" القمه "".', 'time': 0.09774899482727051}","{'text': 'الجلابات المتحده. حبنها فقط ؤصل الكناب إلى ""القمه"".\n', 'time': 0.08844184875488281}",success
263,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1089x127 at 0x7556DC903B90>,آسِيا وَكَذالكَ فِي الغاباتِ الواقِعَةِ فِي شَمالِ أُورُبّا,"{'text': 'آ9ر با آسيا وكذالك في الغابات الواقعة في شمال', 'time': 0.07329487800598145}","{'text': 'آتيسيا وَكَدالكَ في الغاباتٍ الواقعة في شَّمال أُورْبا\n', 'time': 0.06836557388305664}",success
264,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=795x124 at 0x7556DC903C90>,ما أَشْك فيه، لِأَنَّ الَّذِي يَنْعَل أَخْباره مِن,"{'text': 'من ما أثك فيه لأنً الذى ينعل أخباره', 'time': 0.0657503604888916}","{'text': 'ما أشك فيه أن الّذِى تقل أخباره مِن\n', 'time': 0.05991649627685547}",success
265,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=691x117 at 0x7556DC9034D0>,مِن مُؤَلِّفات أَبُو بَكْر الرازي,"{'text': 'من مؤلثفات أبو حر الرازي', 'time': 0.0378415584564209}","{'text': 'ين مُزَلذات أبو ير الرازي\n', 'time': 0.0809636116027832}",success
266,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=914x127 at 0x7556D5664390>,"""الهمداني"" أَنَّهُ عاشَ ""مائه وَخَمْسُ وعشرين"" سَنَة وَلَو","{'text': '""المدانى "" أنمً عاش "" ماته وجمس وعشررن "" سنة ولو', 'time': 0.037709951400756836}","{'text': '""الصدالى ""أ عاش ""مات ومس وعشرررن "" سه ولو ولو\n', 'time': 0.09111618995666504}",success
267,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=3328x149 at 0x7556D5664950>,أَمّا حدودها، فَلَم أَمّا حدودها، فَلَم يُعَيِّنها الكِتابِ اليُونانِ واللاتين تَعْيِيناً,"{'text': 'يعينه الدتاب اليونن واللاتين تغيين فدم ام حدودها فدم اما حدوده', 'time': 0.13273334503173828}","{'text': 'اما كلم \u200e6١\u200f كلم يعدّد\nحدودهاء فلم أما حدودهاء فلم يَعَيّنها الكِتاب اليُونان واللاتين تغبينا\n', 'time': 0.1684737205505371}",success
268,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1206x221 at 0x7556D5665090>,مِنهُما مُدَّتُها سنتان. وَيَنْخَرِط,"{'text': 'منهما فدًتها سنتان. وينخرط', 'time': 0.053719520568847656}","{'text': 'مِنهُما فُدَّتها سدتان. وَينخْرط\n', 'time': 0.08372282981872559}",success
269,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=959x206 at 0x7556D5665390>,تُهِنِيهِ وَعْيِ الاِنْتِماءِ,"{'text': 'الانيماء تهييد وغي', 'time': 0.07388758659362793}","{'text': ' ', 'time': 0.03641366958618164}",success
270,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=957x116 at 0x7556D5665910>,إِسْماعِيل بِن إِبْراهِيم بِن عَبْد الحَمِيد بِن عَبْداللّٰه,"{'text': 'إسماعيل بن إبراهيم بن عبد الحميد بن عبدالله', 'time': 0.043421030044555664}","{'text': 'إشماعيل بن إئراهيم بن عَبْد الحمِيد بن عَبْدالله\n', 'time': 0.06285595893859863}",success
271,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=793x137 at 0x7556D5665ED0>,( مائِله أَو عَمُودَيْهِ ) دَوْراً مُهِمّاً فِي,"{'text': ') مائله أو عموديه ( دوراً مهمًاً في', 'time': 0.043749094009399414}","{'text': '( مائله أو عَمُودَيْهِ ) دَوْراً مُهِمَاً في\n', 'time': 0.08959698677062988}",success
272,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=199x109 at 0x7556D5666490>,العرب،,"{'text': 'العرب.', 'time': 0.02692413330078125}","{'text': ' ', 'time': 0.024313688278198242}",success
273,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1291x123 at 0x7556D5666A50>,الضابِطِ لزمتك. سَأَلَت راجِح هَل بَلَغَ أَصْحابنا ظ ع ك،ث,"{'text': 'الضعابط لزمتك . سرألت راجح قعل بلف أضحاينا ظع ك آ ث', 'time': 0.07862687110900879}","{'text': 'الضايط لزمئك. سألت راجح هل بلق أضداينا ظ م ك| أت\n', 'time': 0.07817530632019043}",success
274,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1331x178 at 0x7556D5667050>,فِيهِ نُصُوصاً زَعَمَ إِنَّها تَرْجَماتٍ لِنُصُوصٍ المسند،,"{'text': 'فيه نصوصاً زعمً إنًها ترجمات لنصوص المسند', 'time': 0.06038403511047363}","{'text': 'فيه نُصُوصاً زَعَمَ إِنَّها تَرْجَماتٍ لِنُصُوصٍ المسند,\n', 'time': 0.08094286918640137}",success
275,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1616x228 at 0x7556D5667610>,تاجها مَعَ المَسافات المُسْتَخْدَمَةِ بَيِّنَ الاشجار. وَبِالتالِي لِمَعْرِفَةِ,"{'text': 'تاجها قق القسافات القستًف رقق بينالاشجار. وبالتالما يقفرقة', 'time': 0.1030738353729248}","{'text': 'تاجهر قغ القسقاد الفشتفمقة بترلا شجار, وبالتالم ِقغْرقَة\n', 'time': 0.11004757881164551}",success
276,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1459x158 at 0x7556D5667BD0>,أَمّا عَن الفَنِّ فِي الاِصْطِلاح أَو فِي الاستعمال؛,"{'text': '٤ الاستعمال ! الفن في الإضطلاح آصا أو في علن', 'time': 0.13532733917236328}","{'text': 'أفا عن الفَنْ في الإضطلاح أو في الاستعمال؛\n', 'time': 0.0781409740447998}",success
277,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=411x124 at 0x7556D5690210>,الصِينِ هٰذا العام.,"{'text': 'هذا العام . الصين', 'time': 0.04832172393798828}","{'text': 'الصين هذا العام.\n', 'time': 0.056143760681152344}",success
278,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=610x106 at 0x7556D56907D0>,يُؤَدِّي اِبْتِعادُ كَوْكَبِ الأَرْضِ,"{'text': ' 9 يؤدي ابتعاد كوكب الأرض', 'time': 0.09764862060546875}","{'text': '2 50 ع هج كوء\nيُؤَدّي ِبْتِعادُ كَؤْكَبٍ الأَرْضٍ\n', 'time': 0.08512330055236816}",success
279,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1175x160 at 0x7556D5690D90>,الأزمنه والأمكنه المتفرقه وهي بذلك ستميط اللثام لإيضاح,"{'text': 'داضاح = }لاكنه ستزه وي بذان ستما 2 الا زنت, _اللتام', 'time': 0.1356947422027588}","{'text': 'الأخرضنه و الأمكنه ليه و بلللش سمط الام لضام\n', 'time': 0.0879354476928711}",success
280,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1448x195 at 0x7556D5691350>,وَمَدارِكه لِيَكْتَشِف الكَوْنِ وَقَوانِينه وَطَبائِع المخلوقات. فَالإِنْسانُ,"{'text': 'وقوانينه وظبائع المخلوقات  فالإنسان وقداركه ليحتشف الكون', 'time': 0.10374593734741211}","{'text': 'وقداركه لِتَكْتَشْف الكؤن وقوانينه وطبائع المخلوقات. فَالإِنسانٌ\n', 'time': 0.11690378189086914}",success
281,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=960x161 at 0x7556D5691910>,تَصْلُح بَدِيلٍ لِأَوانِي الذَهَبِ وَالفِضَّة,"{'text': 'والفضة تضلح بديل أوانئ الذقب', 'time': 0.08355498313903809}","{'text': 'تضلح بَدِيلٍ لأوانى الدَّقَب وَالفِضَة\n', 'time': 0.08309030532836914}",success
282,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=595x110 at 0x7556D5691ED0>,"مَدِينَةِ ""صنعاء""، امدا،","{'text': 'قدينة "" صنعاء "". امدا', 'time': 0.03949856758117676}","{'text': 'مدينلة ""صنهعاء"". امدالء\n', 'time': 0.07843208312988281}",success
283,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1238x107 at 0x7556D5692490>,بِالأَنْظِمَة البحريه، وَبَثَّ الثِقَةِ بِها وَالاِعْتِماد عَلَيها فِي,"{'text': '٤ فى الثقة بها والاعتماد بالانظمة البحريه عليها وبثً', 'time': 0.12971091270446777}","{'text': '0 فى\nعتماد يها ذ\nوَبَتّ الثقّة بها وَالإعْدٍ\nنْظمّة البحريه وَبَّتّ ال\nبالانظمَة الى عَليها\n', 'time': 0.1202552318572998}",success
284,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1081x169 at 0x7556D5692A90>,لَنُقُوش الأَلْواح الحجريه، أَو لِلذَهابِ إِلَى الأَلْواح الحَجَرِيَّةِ,"{'text': 'أو للذهاب إلى الأفواع الحجرثة  امجربها لفقوش  الألواع', 'time': 0.12012219429016113}","{'text': 'تْمُوش رلوم \u200e١\u200f يه أ أو للد ب إِلَ ابزلُواع \u200e١\u200f و\n', 'time': 0.0965878963470459}",success
285,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=970x121 at 0x7556D5693090>,عِلْمِيَّةٍ عَن حَيَوانات جَزِيرَةِ العَرَبِ فِي العُصُورِ البرنزيه,"{'text': 'البرنزيه علمثًةً غن حيوانات جزيرة العرب في العضور', 'time': 0.09145140647888184}","{'text': 'عِلْمِيّةِ عن حَيّوانات جَزِيرَةٍ القرب في العُضُورٍ البرنزيه\n', 'time': 0.06654000282287598}",success
286,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1223x206 at 0x7556D5693650>,مَكانَتِهِ الطَبِيعِيَّةِ اللازمه، وَيُؤَدِّي دَوْرَةِ فِي حَياةِ الفَرْدِ,"{'text': 'تكاثته الطبيميًة اللازمه ويؤدًي دورؤ في قياة الفرد', 'time': 0.07349514961242676}","{'text': 'عكاتيو الطَبِيعِيَةَ اللازمه. وَيُؤّدْي وَوْرَةٍ في صَاةٍ الفزو\n\n2\nعسدسم\n', 'time': 0.09485507011413574}",success
287,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=834x129 at 0x7556D5693C10>,إِلَى الدَرَجَة الَّتِي أَصْبَحَ لَدَى المُهْتَمِّينَ بِهِ مِن,"{'text': 'به مل إلى الدربة الئي أضيح لدى المهثمبن', 'time': 0.07225584983825684}","{'text': 'إلى الدرعة التى أضيح آدى المَوْنَصنَ به هر\n', 'time': 0.06125378608703613}",success
288,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1278x169 at 0x7556D55E4250>,أَنَّ يَرِي هٰذا المَظْهَرُ الخارِجِيِّ مِمّا يُعَرِّض المَنْتُوج,"{'text': 'الخار جي متا بعرض هنا الظ مر أن بري الشرع', 'time': 0.12781929969787598}","{'text': 'نير ي فهزا ريز المئار بي مز| يدض لتر\n', 'time': 0.07570195198059082}",success
289,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1265x159 at 0x7556D55E47D0>,أُيُونات الفِلُور والكلور الَّتِي تُهاجِم جُزَيْئات الأُوزُون وَتُحَطِّمها,"{'text': 'و جغ يئات تر ج أيونات الفلور والكلور النتية تحطمها الأوزرون', 'time': 0.1599867343902588}","{'text': 'أأؤنات الور والكلور الت ماجم ميات الأوزون و كيرا\n', 'time': 0.06951427459716797}",success
290,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1777x223 at 0x7556D55E4DD0>,الكِتابِ وَلٰكِن سَيَتَعايَشُوا مَعَهُ فِي بِيئَةُ أَدَبِيَّةٍ مُزْدَوِجَةٌ,"{'text': 'قزدوية الحثا ولآ كن سنعابشوا معذ في ببئث أديبة', 'time': 0.10704326629638672}","{'text': 'الكناب ول أكى سَبِتْعَايسوا ققه قي يبِبِنَهَ أَدببّةَ فزدودة\n\n2\n', 'time': 0.09996700286865234}",success
291,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=914x178 at 0x7556D55E5390>,إِلَى المُدُنِ وَاِزْدادَت عَدَدٍ المَناجِم,"{'text': 'وازدادت عدد المناجم إلى المدن', 'time': 0.07974600791931152}","{'text': 'إلى المُدّن وإزدادت عَدَدٍ المَناجم\n', 'time': 0.06450319290161133}",success
292,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=656x125 at 0x7556D55E5950>,جِين تَأْو مُجَدِّداً عَلَى ضَرُورَةِ أَنَّ تُشَجِّع الحُكُوماتِ,"{'text': 'الحكومات جين تأو مجدداً على ضرورة أن تشجع', 'time': 0.07931065559387207}","{'text': ' ', 'time': 0.037178993225097656}",success
