,image,ground_truth,tesseract,easyocr,ground_truth_t,tesseract_t,easyocr_t
441,<PIL.Image.Image image mode=RGB size=1801x60 at 0x7FA1F87F7390>,"أن آتيه بثلاثة أحجار فوجدت حجرين والتمست الثالث فلم أجده فأخذت روثة فأتيته بها فأخذ
","أن آتيه بثلاتة أحجار فوجدت حجرين والتمست التالت فلم أجده فأخذت روثة فأتيته بها فأخذ
",أجده فأخذت روثة فأتبته بها فأخذ فوجدت حجرين والتمست الثالث آن آتيه بثلاثة أحجار فلم,"أن آتيه بثلاثة أحجار فوجدت حجرين والتمست الثالث فلم أجده فأخذت روثة فأتيته بها فأخذ
","أن آتيه بثلاتة أحجار فوجدت حجرين والتمست التالت فلم أجده فأخذت روثة فأتيته بها فأخذ
",أجده فأخذت روثة فأتبته بها فأخذ فوجدت حجرين والتمست الثالث آن آتيه بثلاثة أحجار فلم
442,<PIL.Image.Image image mode=RGB size=1452x57 at 0x7FA1F8807550>,"يا رسول الله كيف يأتيك الوحي فقال رسول الله صلى الله عليه وسلم أحيانا يأتيني مثل صلصلة
",,يا رسول الله كيف يأتيك الوحي فقال رسول الله صلى الله عليه وسلم أحيانا يأتيني مثل صلصلة,"يا رسول الله كيف يأتيك الوحي فقال رسول الله صلى الله عليه وسلم أحيانا يأتيني مثل صلصلة
",,يا رسول الله كيف يأتيك الوحي فقال رسول الله صلى الله عليه وسلم أحيانا يأتيني مثل صلصلة
443,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1520x57 at 0x7FA1F882F810>,"القوم فجاء به فنظر حتى سجد النبي صلى الله عليه وسلم وضعه على ظهره بين كتفيه وأنا أنظر لا
","القوم فجاء به فنظر حتى سجد النبي صلى الله عليه وسلم وضعه على ظهره بين كتفيه وأنا أنظر لا
",لا بين كتفيه وأنا على صلى الله عليه وسلم فجاء به فنظر حتى سجد أنظر النبي القوم ظهره وضعه,"القوم فجاء به فنظر حتى سجد النبي صلى الله عليه وسلم وضعه على ظهره بين كتفيه وأنا أنظر لا
","القوم فجاء به فنظر حتى سجد النبي صلى الله عليه وسلم وضعه على ظهره بين كتفيه وأنا أنظر لا
",لا بين كتفيه وأنا على صلى الله عليه وسلم فجاء به فنظر حتى سجد أنظر النبي القوم ظهره وضعه
444,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1172x105 at 0x7FA1F882FA90>,"الدمشقي قال حدثنا يحيى بن أبي كثير قال أخبرني أبو سلمة بن عبد الرحمن بن عوف الزهري
","الدمشمي قال حدثنا حبى بن أب كثير قال أخبرني أبو سلمة بن عبد الرحين بن عوف الزهري
",بن عوف الزهري ابو سلمة بن عبد كثبر قال بن الدمشقي قال حدثنا  أخبرني /ب؛ الرحمن يحيى,"الدمشقي قال حدثنا يحيى بن أبي كثير قال أخبرني أبو سلمة بن عبد الرحمن بن عوف الزهري
","الدمشمي قال حدثنا حبى بن أب كثير قال أخبرني أبو سلمة بن عبد الرحين بن عوف الزهري
",بن عوف الزهري ابو سلمة بن عبد كثبر قال بن الدمشقي قال حدثنا  أخبرني /ب؛ الرحمن يحيى
445,<PIL.Image.Image image mode=RGB size=1194x75 at 0x7FA1F882FA50>,"به قال الزهري في حديثه الملتحف المتوشح وهو المخالف بين طرفيه على عاتقيه وهو الاشتمال
","ه قال الزهري في حديثه الملتحف المتوشح وهو المخالف بين طرفيه على عاتقيه وهو الاشتمال
",هو المخالف بين طرفيه على عاتقيه وهو الاشتمال قال الزهري في حديثه الملتحف المتوشح,"به قال الزهري في حديثه الملتحف المتوشح وهو المخالف بين طرفيه على عاتقيه وهو الاشتمال
","ه قال الزهري في حديثه الملتحف المتوشح وهو المخالف بين طرفيه على عاتقيه وهو الاشتمال
",هو المخالف بين طرفيه على عاتقيه وهو الاشتمال قال الزهري في حديثه الملتحف المتوشح
446,<PIL.Image.Image image mode=RGB size=1657x60 at 0x7FA1F882FCD0>,"قومنا إنا سمعنا قرآنا عجبا يهدي إلى الرشد فآمنا به ولن نشرك بربنا أحدا فأنزل الله
","قومنا إنا سمعنا قرآنا عجبا يهدي إلى الرشد فامنا به ولن نشرك برينا أحدا فأنزل الله
",الله أحدا فأنزل قومنا إنا سمعنا قرآنا عجبا يهدي إلى الرشد فآمنا به ولن نشرك بربنا,"قومنا إنا سمعنا قرآنا عجبا يهدي إلى الرشد فآمنا به ولن نشرك بربنا أحدا فأنزل الله
","قومنا إنا سمعنا قرآنا عجبا يهدي إلى الرشد فامنا به ولن نشرك برينا أحدا فأنزل الله
",الله أحدا فأنزل قومنا إنا سمعنا قرآنا عجبا يهدي إلى الرشد فآمنا به ولن نشرك بربنا
447,<PIL.Image.Image image mode=RGB size=1418x77 at 0x7FA1F882C390>,"وجاع العيال فادع الله لنا فرفع يديه وما نرى في السماء قزعة فوالذي نفسي بيده ما وضعها
","وجالم العيال قادطم الله لنا 5 , كما 5 39 قهى راهه يه 4
فرقع يذية وها نري في السماء قزعة قوالطي نفسي بيذة كا وضعها
",وجاغ العيال هادغ اللهلنا فرفع يديه وما نرى فيى السماء تزعة نوالذيى نفسيى بيده ما وضعما,"وجاع العيال فادع الله لنا فرفع يديه وما نرى في السماء قزعة فوالذي نفسي بيده ما وضعها
","وجالم العيال قادطم الله لنا 5 , كما 5 39 قهى راهه يه 4
فرقع يذية وها نري في السماء قزعة قوالطي نفسي بيذة كا وضعها
",وجاغ العيال هادغ اللهلنا فرفع يديه وما نرى فيى السماء تزعة نوالذيى نفسيى بيده ما وضعما
448,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1421x57 at 0x7FA1F883C5D0>,"بن عباس قال حدثتنا ميمونة قالت صببت للنبي صلى الله عليه وسلم غسلا فأفرغ بيمينه على
",,صلى الله عليه وسلم غسلا فأفرغ بيمينه على بن عباس قال حدثتنا ميمونة قالت صببت للنبي,"بن عباس قال حدثتنا ميمونة قالت صببت للنبي صلى الله عليه وسلم غسلا فأفرغ بيمينه على
",,صلى الله عليه وسلم غسلا فأفرغ بيمينه على بن عباس قال حدثتنا ميمونة قالت صببت للنبي
449,<PIL.Image.Image image mode=RGB size=1202x75 at 0x7FA1F882F410>,"علقمة عن عبد الله قال بينا أنا أمشي مع النبي صلى الله عليه وسلم في خرب المدينة وهو يتوكأ
","علقمة عن عبد الله قال بينا أنا أمشي مع النبي صلى الله عليه وسلم في خرب المدينة وهو يتوكأ
",صلى الله عليه وسلم في خرب المدينة وهو علقمة عن عبد الله قال بينا أنا أمشي يتوكأ النبي,"علقمة عن عبد الله قال بينا أنا أمشي مع النبي صلى الله عليه وسلم في خرب المدينة وهو يتوكأ
","علقمة عن عبد الله قال بينا أنا أمشي مع النبي صلى الله عليه وسلم في خرب المدينة وهو يتوكأ
",صلى الله عليه وسلم في خرب المدينة وهو علقمة عن عبد الله قال بينا أنا أمشي يتوكأ النبي
450,<PIL.Image.Image image mode=RGB size=1490x83 at 0x7FA1F87FC850>,"أيوب الأنصاري قال قال رسول الله صلى الله عليه وسلم إذا أتى أحدكم الغائط فلا يستقبل القبلة
","أيوب الأنصاري قال قال رسول الله صلى الله عليه وسلم إذا أتى أحدكم الغائط فلا يستقبل القبلة
",الغائط فلا يستقبل القبلة أيوب الأنصاري قال قال رسول الله صلى الله عليه وسلم إذا أتى أحدكم,"أيوب الأنصاري قال قال رسول الله صلى الله عليه وسلم إذا أتى أحدكم الغائط فلا يستقبل القبلة
","أيوب الأنصاري قال قال رسول الله صلى الله عليه وسلم إذا أتى أحدكم الغائط فلا يستقبل القبلة
",الغائط فلا يستقبل القبلة أيوب الأنصاري قال قال رسول الله صلى الله عليه وسلم إذا أتى أحدكم
451,<PIL.Image.Image image mode=RGB size=1814x60 at 0x7FA1F882CC50>,"رجال بصلاته فأصبح الناس فتحدثوا فاجتمع أكثر منهم فصلوا معه فأصبح الناس فتحدثوا فكثر
","رجال بصلاته فأصبح الناس فتحدثوا فاجتمع أكثر منهم فصلوا معه فأصبح الناس فتحدثوا فكثر
",فتحدثوا فكثر فتحدثوا فاجتمع أكثر منهه فصلوا معه فأصبح رجال بصلاته فأصبح الناس الناس,"رجال بصلاته فأصبح الناس فتحدثوا فاجتمع أكثر منهم فصلوا معه فأصبح الناس فتحدثوا فكثر
","رجال بصلاته فأصبح الناس فتحدثوا فاجتمع أكثر منهم فصلوا معه فأصبح الناس فتحدثوا فكثر
",فتحدثوا فكثر فتحدثوا فاجتمع أكثر منهه فصلوا معه فأصبح رجال بصلاته فأصبح الناس الناس
452,<PIL.Image.Image image mode=RGB size=1175x105 at 0x7FA1F882CDD0>,"أم قيس بنت محصن أنها أتت بابن لها صغير لم يأكل الطعام إلى رسول الله صلى الله عليه وسلم
","أم قيس دنت حصن أنها أن بابن لما صغير ل بأكل الطعام إلى رسول الله صلى الله عليه وساء
",بابن لها صغيرلم باًكل الطعام إلى رسول الله صلى الله عليه وسلم انها لنت أتت  قيس محصن,"أم قيس بنت محصن أنها أتت بابن لها صغير لم يأكل الطعام إلى رسول الله صلى الله عليه وسلم
","أم قيس دنت حصن أنها أن بابن لما صغير ل بأكل الطعام إلى رسول الله صلى الله عليه وساء
",بابن لها صغيرلم باكل الطعام إلى رسول الله صلى الله عليه وسلم انها لنت أتت  قيس محصن
453,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1493x83 at 0x7FA1F883CE90>,"لقيني رسول الله صلى الله عليه وسلم وأنا جنب فأخذ بيدي فمشيت معه حتى قعد فانسللت فأتيت
","قيني رسول الله صلى الله عليه وسلم وأنا جنب فأخذ بيدي فمشيت معه حتى قعد فانسللت فأتيت
",رسول الله صلى الله عليه وسلم وأنا جنب فأخذ بيدي فمشيت معه حتى قعد فانسللت فأتيت لقيني,"لقيني رسول الله صلى الله عليه وسلم وأنا جنب فأخذ بيدي فمشيت معه حتى قعد فانسللت فأتيت
","قيني رسول الله صلى الله عليه وسلم وأنا جنب فأخذ بيدي فمشيت معه حتى قعد فانسللت فأتيت
",رسول الله صلى الله عليه وسلم وأنا جنب فأخذ بيدي فمشيت معه حتى قعد فانسللت فأتيت لقيني
454,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1201x75 at 0x7FA1F883D250>,"لمن حمده لم يحن أحد منا ظهره حتى يقع النبي صلى الله عليه وسلم ساجدا ثم نقع سجودا بعده
","لن حمده لم يحن أحد منا ظهره حي يقع النبي صلى الله عليه وسلم ساجدا ثم نقع سجودا بعده
",سجودا بعده حتى يقع النبي صلى الله عليه وسلم ساجدا ثم نقع لم يحن أحد منا حمده ىن ظهره,"لمن حمده لم يحن أحد منا ظهره حتى يقع النبي صلى الله عليه وسلم ساجدا ثم نقع سجودا بعده
","لن حمده لم يحن أحد منا ظهره حي يقع النبي صلى الله عليه وسلم ساجدا ثم نقع سجودا بعده
",سجودا بعده حتى يقع النبي صلى الله عليه وسلم ساجدا ثم نقع لم يحن أحد منا حمده ىن ظهره
455,<PIL.Image.Image image mode=RGB size=1114x77 at 0x7FA1F87C4F90>,"ما يريد الله ليجعل عليكم من حرج ولكن يريد ليطهركم وليتم نعمته عليكم لعلكم تشكرون
","ما يريد الله ليجعل عليكم من حرج ولكن يريد ليطهركم وليتم نعمته عليكم لعلكم تشكرون
",يريد الله ليجعل عليكم من حرج ولكن يريد ليطهركم وليتم نعمته عليكم لعلكم تشكرون,"ما يريد الله ليجعل عليكم من حرج ولكن يريد ليطهركم وليتم نعمته عليكم لعلكم تشكرون
","ما يريد الله ليجعل عليكم من حرج ولكن يريد ليطهركم وليتم نعمته عليكم لعلكم تشكرون
",يريد الله ليجعل عليكم من حرج ولكن يريد ليطهركم وليتم نعمته عليكم لعلكم تشكرون
456,<PIL.Image.Image image mode=RGB size=1519x60 at 0x7FA1F87FD710>,"وقال أبو حميد في أصحابه أمكن النبي صلى الله عليه وسلم يديه من ركبتيه
","وقال أبو حميد فى أصحابه أمكن النبى صلى الله عليه وسلم يديه من ركبتيه
",صلى الله عليه وسله يديه من ركبتيه أصحابة حمبد وقال أبو أمكن النبي في,"وقال أبو حميد في أصحابه أمكن النبي صلى الله عليه وسلم يديه من ركبتيه
","وقال أبو حميد فى أصحابه أمكن النبى صلى الله عليه وسلم يديه من ركبتيه
",صلى الله عليه وسله يديه من ركبتيه أصحابة حمبد وقال أبو أمكن النبي في
457,<PIL.Image.Image image mode=RGB size=1495x77 at 0x7FA1F87FDAD0>,"قال ما قال وفرغ من قراءة الكتاب كثر عنده الصخب وارتفعت الأصوات وأخرجنا فقلت لأصحابي
","قال ها قال وفرع من قراءة الكتاب خَيْر غنده الصذي وارتؤعت الأحوات وأخرجنا قلت لأحصحابي
",فقلت لاصحايى غنده الصنب وارتفعت الأصوات وأخربنا تال ما تال وفزخ من قراءة الحتاب حثر,"قال ما قال وفرغ من قراءة الكتاب كثر عنده الصخب وارتفعت الأصوات وأخرجنا فقلت لأصحابي
","قال ها قال وفرع من قراءة الكتاب خير غنده الصذي وارتؤعت الأحوات وأخرجنا قلت لأحصحابي
",فقلت لاصحايى غنده الصنب وارتفعت الأصوات وأخربنا تال ما تال وفزخ من قراءة الحتاب حثر
458,<PIL.Image.Image image mode=RGB size=1216x77 at 0x7FA1F882DCD0>,"النار دخولا الجنة مقبل بوجهه قبل النار فيقول يا رب اصرف وجهي عن النار قد قشبني ريحها
","الثار دخولا الجئة مقبل بوجهه قبل النار فيقول يا رب اصرف وجهي عن النار قد قشبني ريحها
",ريحها النار قد النار دخولا الجنة مقبل بوجهه قبل النار فيقول يارب اصرف وجهي قشبني,"النار دخولا الجنة مقبل بوجهه قبل النار فيقول يا رب اصرف وجهي عن النار قد قشبني ريحها
","الثار دخولا الجئة مقبل بوجهه قبل النار فيقول يا رب اصرف وجهي عن النار قد قشبني ريحها
",ريحها النار قد النار دخولا الجنة مقبل بوجهه قبل النار فيقول يارب اصرف وجهي قشبني
459,<PIL.Image.Image image mode=RGB size=1474x77 at 0x7FA1F8815E10>,"مثل سجوده أو أطول ثم رفع رأسه وكبر ثم كبر وسجد مثل سجوده أو أطول ثم رفع رأسه وكبر
","فثل سجودة أو أطول ثُه رمع رأسة وخير ثه كير وسجد مثل سجودة أو أطول ثُه رمع رأسة وخير
",مثل سجوده او أطول ثو رنع راسه وحبر ثه كبر وسجد مثل سجوده او أطول ثو رنع راسه وحبر,"مثل سجوده أو أطول ثم رفع رأسه وكبر ثم كبر وسجد مثل سجوده أو أطول ثم رفع رأسه وكبر
","فثل سجودة أو أطول ثه رمع رأسة وخير ثه كير وسجد مثل سجودة أو أطول ثه رمع رأسة وخير
",مثل سجوده او أطول ثو رنع راسه وحبر ثه كبر وسجد مثل سجوده او أطول ثو رنع راسه وحبر
460,<PIL.Image.Image image mode=RGB size=1248x77 at 0x7FA1F8805FD0>,"الصامت أن رسول الله صلى الله عليه وسلم خرج يخبر بليلة القدر فتلاحى رجلان من المسلمين فقال
","الصامت أن رسول الله صلى الله عليه وسلم خرج يخبر بليلة القدر فتلاحى رجلان من المسلمين فقال
",رجلان من المسلمين فقال سول الله صلى الله عليه وسلم خرج يخبر بليلة الصامت أن فتلاحى القدر,"الصامت أن رسول الله صلى الله عليه وسلم خرج يخبر بليلة القدر فتلاحى رجلان من المسلمين فقال
","الصامت أن رسول الله صلى الله عليه وسلم خرج يخبر بليلة القدر فتلاحى رجلان من المسلمين فقال
",رجلان من المسلمين فقال سول الله صلى الله عليه وسلم خرج يخبر بليلة الصامت أن فتلاحى القدر
461,<PIL.Image.Image image mode=RGB size=1442x77 at 0x7FA1F882E150>,"الرحل فاغتسلت ثم جئت وهو قاعد فقال أين كنت يا أبا هر فقلت له فقال سبحان الله يا أبا هر
","الرحل فاغتسلت ثو جنت وهو قاعد فقال أين كنت يا أبا عر فقلت له فقال سبحان الله يا أما هر
",الرحل فاختست ثه بئت وعر تاعد فقال أين كنت يا أبا سر نتلت له نقال سبدان الله يا أبا,"الرحل فاغتسلت ثم جئت وهو قاعد فقال أين كنت يا أبا هر فقلت له فقال سبحان الله يا أبا هر
","الرحل فاغتسلت ثو جنت وهو قاعد فقال أين كنت يا أبا عر فقلت له فقال سبحان الله يا أما هر
",الرحل فاختست ثه بئت وعر تاعد فقال أين كنت يا أبا سر نتلت له نقال سبدان الله يا أبا
462,<PIL.Image.Image image mode=RGB size=835x77 at 0x7FA1F87F62D0>,"باب يرد المصلي من مر بين يديه ورد بن عمر في التشهد وفي الكعبة
","باب يرد المصلي من مر بين يديه ورد بن عمر في التشهد وفي الكعبة
",وفي الكعبة فى من مر بين يديه ورد بن باب يرد المصلي التشهد عمر,"باب يرد المصلي من مر بين يديه ورد بن عمر في التشهد وفي الكعبة
","باب يرد المصلي من مر بين يديه ورد بن عمر في التشهد وفي الكعبة
",وفي الكعبة فى من مر بين يديه ورد بن باب يرد المصلي التشهد عمر
463,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1249x105 at 0x7FA1F883E550>,"عنهما قال خطبنا النبي صلى الله عليه وسلم يوم الأضحى بعد الصلاة فقال من صلى صلاتنا ونسك
","لله نسك
وم اذ صحى ود
صلى
و
نال
لصلاة
|
بعل
.
0
و
عليه
طًْ 1
صلى ‎١‏
‏لبى
‏خطبنا التو
3 : :
عنهمأ
",بعد الصلاة فقال من صلى صلاتنا ونسك عنهما قال خطبنا النبيصلى الله عليه وسلم يوم الاضحى,"عنهما قال خطبنا النبي صلى الله عليه وسلم يوم الأضحى بعد الصلاة فقال من صلى صلاتنا ونسك
","لله نسك
وم اذ صحى ود
صلى
و
نال
لصلاة
|
بعل
.
0
و
عليه
ط 1
صلى ‎١‏
‏لبى
‏خطبنا التو
3 : :
عنهمأ
",بعد الصلاة فقال من صلى صلاتنا ونسك عنهما قال خطبنا النبيصلى الله عليه وسلم يوم الاضحى
464,<PIL.Image.Image image mode=RGB size=1203x105 at 0x7FA1F883E510>,"عليه وسلم من نحو بئر جمل فلقيه رجل فسلم عليه فلم يرد عليه النبي صلى الله عليه وسلم حتى
","عليه وسلم من نحو سر جمل فلقيه رجل فسلم عليه فلم برد عليه النبي صلى الله عليه وسلم حنى
",صلى الله عليه وسلم حتى عليه وسلم من نحوبئرجمل فلقيه رجل فسلم عليه فلم يرد عليه  النبي,"عليه وسلم من نحو بئر جمل فلقيه رجل فسلم عليه فلم يرد عليه النبي صلى الله عليه وسلم حتى
","عليه وسلم من نحو سر جمل فلقيه رجل فسلم عليه فلم برد عليه النبي صلى الله عليه وسلم حنى
",صلى الله عليه وسلم حتى عليه وسلم من نحوبئرجمل فلقيه رجل فسلم عليه فلم يرد عليه  النبي
465,<PIL.Image.Image image mode=RGB size=888x75 at 0x7FA1F87DE7D0>,"على نبيه صلى الله عليه وسلم قل أوحي إلي وإنما أوحي إليه قول الجن
","على نبيه صلى الله عليه وسلم قل أوحي إلي وإنما أوحي إليه قول الجن
",إليه قول الجن إلي الله عليه وسلم قل نبيه أوحي أوحي وإنما صلى,"على نبيه صلى الله عليه وسلم قل أوحي إلي وإنما أوحي إليه قول الجن
","على نبيه صلى الله عليه وسلم قل أوحي إلي وإنما أوحي إليه قول الجن
",إليه قول الجن إلي الله عليه وسلم قل نبيه أوحي أوحي وإنما صلى
466,<PIL.Image.Image image mode=RGB size=1873x60 at 0x7FA1F87DEBD0>,"أجمع ورزيق عامل على أرض يعملها وفيها جماعة من السودان وغيرهم ورزيق يومئذ على أيلة
","أجمع ورزيق عامل على أرض بعملها وفيها جماعة من السودان وغيرهم ورزيق يومئذ على أيلة
",أبلة أرض يعملها وفيها جماعة من السودان وغيرهه ورزيق آجمع ورزيق عامل على علد يومئذ,"أجمع ورزيق عامل على أرض يعملها وفيها جماعة من السودان وغيرهم ورزيق يومئذ على أيلة
","أجمع ورزيق عامل على أرض بعملها وفيها جماعة من السودان وغيرهم ورزيق يومئذ على أيلة
",أبلة أرض يعملها وفيها جماعة من السودان وغيرهه ورزيق آجمع ورزيق عامل على علد يومئذ
467,<PIL.Image.Image image mode=RGB size=1812x60 at 0x7FA1F8816D50>,"لمن حمده فعل مثله وقال ربنا ولك الحمد ولا يفعل ذلك حين يسجد ولا حين يرفع رأسه من
","لمن حمده فعل مثله وقال ربنا ولك الحمد ولا يفعل ذلك حين يسجد ولا حين يرفع رأسه من
",ولك الحمد ولا يفعل ذلك حين بسجد ولاحين يرفع رأسه لمن حمده فعل مثله وقال ربنا من,"لمن حمده فعل مثله وقال ربنا ولك الحمد ولا يفعل ذلك حين يسجد ولا حين يرفع رأسه من
","لمن حمده فعل مثله وقال ربنا ولك الحمد ولا يفعل ذلك حين يسجد ولا حين يرفع رأسه من
",ولك الحمد ولا يفعل ذلك حين بسجد ولاحين يرفع رأسه لمن حمده فعل مثله وقال ربنا من
468,<PIL.Image.Image image mode=RGB size=1277x75 at 0x7FA1F91BEF10>,"بن عمر قال أخذ عمر جبة من إستبرق تباع في السوق فأخذها فأتى رسول الله صلى الله عليه وسلم
","بن عمر قال أذ عمر جبة من إستبرق تباع في السوق فأحذها فأتى رسول الله صلى الله عليه وسلم
",الله عليه وسلم رسول الله ق فأخذها جبة من إستبرق تباع في قال أخذ فأتى صلى السو عمر,"بن عمر قال أخذ عمر جبة من إستبرق تباع في السوق فأخذها فأتى رسول الله صلى الله عليه وسلم
","بن عمر قال أذ عمر جبة من إستبرق تباع في السوق فأحذها فأتى رسول الله صلى الله عليه وسلم
",الله عليه وسلم رسول الله ق فأخذها جبة من إستبرق تباع في قال أخذ فأتى صلى السو عمر
469,<PIL.Image.Image image mode=RGB size=1198x75 at 0x7FA1F88070D0>,"الخطاب عن عبد الله بن عمر أن رجلا قام في المسجد فقال يا رسول الله من أين تأمرنا أن نهل
",": أيه تأ نا أن نمل
ر 5 ن أين تأمر
: ع عمر أن رد قُُ
",تأمرنا أن نهل الله من قام في المسجد فقال يا أن لخطاب عن عبد الله بن _رين رسول رجلا,"الخطاب عن عبد الله بن عمر أن رجلا قام في المسجد فقال يا رسول الله من أين تأمرنا أن نهل
",": أيه تأ نا أن نمل
ر 5 ن أين تأمر
: ع عمر أن رد ق
",تأمرنا أن نهل الله من قام في المسجد فقال يا أن لخطاب عن عبد الله بن _رين رسول رجلا
470,<PIL.Image.Image image mode=RGB size=1512x77 at 0x7FA1F8807250>,"نعم ولولا مكاني منه ما شهدته يعني من صغره أتى العلم الذي عند دار كثير بن الصلت ثم خطب
","عه ولول مكاني هنة كا شعدتة يعني من صغره أتي العله الذي عند صار كُثير بن الصلت ثهو خط
",بن الصلت ثه   خطب مند  دار العلم ٥ صغر منه ما شهدته يعنبى نعم ولولا مكانى حثير أته الذي مان,"نعم ولولا مكاني منه ما شهدته يعني من صغره أتى العلم الذي عند دار كثير بن الصلت ثم خطب
","عه ولول مكاني هنة كا شعدتة يعني من صغره أتي العله الذي عند صار كثير بن الصلت ثهو خط
",بن الصلت ثه   خطب مند  دار العلم ٥ صغر منه ما شهدته يعنبى نعم ولولا مكانى حثير أته الذي مان
471,<PIL.Image.Image image mode=RGB size=901x75 at 0x7FA1F87DF410>,"بن أبي هلال وعدة وكان محمد بن المنكدر يكنى بأبي بكر وأبي عبد الله
","بن أبي هلال وعدة وكان محمد بن المنكدر يكين بأبي بكر وأبي عبد الله
",عبد الله يكنى بأبي بكر وأبي وكان محمد بن أبي هلال المنكدر و عدة,"بن أبي هلال وعدة وكان محمد بن المنكدر يكنى بأبي بكر وأبي عبد الله
","بن أبي هلال وعدة وكان محمد بن المنكدر يكين بأبي بكر وأبي عبد الله
",عبد الله يكنى بأبي بكر وأبي وكان محمد بن أبي هلال المنكدر و عدة
472,<PIL.Image.Image image mode=RGB size=1117x77 at 0x7FA1F8817590>,"وسلم جاءنا بالبينات والهدى فآمنا وأجبنا واتبعنا وصدقنا فيقال له نم صالحا قد كنا نعلم
","وسلم جاءنا بالبيئنات والهدى قامنا وأجبنا واتبعنا وصدقنا فيقال له ثم صالحا قد كنا نعلم
",نم صالحا قدكنا نعلم فيقال له سلم جاءنا بالبينات والهدى فآمنا وأجبنا واتبعنا وصدقنا,"وسلم جاءنا بالبينات والهدى فآمنا وأجبنا واتبعنا وصدقنا فيقال له نم صالحا قد كنا نعلم
","وسلم جاءنا بالبيئنات والهدى قامنا وأجبنا واتبعنا وصدقنا فيقال له ثم صالحا قد كنا نعلم
",نم صالحا قدكنا نعلم فيقال له سلم جاءنا بالبينات والهدى فآمنا وأجبنا واتبعنا وصدقنا
473,<PIL.Image.Image image mode=RGB size=1579x83 at 0x7FA1F8807750>,"يصلي بصلاته والناس يصلون بصلاة أبي بكر فقال برأسه نعم رواه أبو داود عن شعبة عن الأعمش
","بصلي بصلاته والناس يصلون بصلاة أبي بكر فقال برأسه نعم رواه أبو داود عن شعبة عن الأعمش
",رواه أبو داود عن شعبة عن الأعمش أبي بكر فقال برأسه يصلون 9 يصلي بصلاته بصلاة الناس نعم,"يصلي بصلاته والناس يصلون بصلاة أبي بكر فقال برأسه نعم رواه أبو داود عن شعبة عن الأعمش
","بصلي بصلاته والناس يصلون بصلاة أبي بكر فقال برأسه نعم رواه أبو داود عن شعبة عن الأعمش
",رواه أبو داود عن شعبة عن الأعمش أبي بكر فقال برأسه يصلون 9 يصلي بصلاته بصلاة الناس نعم
474,<PIL.Image.Image image mode=RGB size=1471x77 at 0x7FA1F87DF8D0>,"عن عبد الله بن أبي قتادة عن أبيه أبي قتادة عن النبي صلى الله عليه وسلم قال إني لأقوم في
","من عبد الله بن أيي قتادة عن أبية أبي قتادة من النيي حلي الله غلية وسله قال إزي لأقوه في
",في وسله تال } نيبي صلى الله آيبو  تتادة ابيه عبد الله بن آيبي قتادة لأقوم عليه النبج من عن,"عن عبد الله بن أبي قتادة عن أبيه أبي قتادة عن النبي صلى الله عليه وسلم قال إني لأقوم في
","من عبد الله بن أيي قتادة عن أبية أبي قتادة من النيي حلي الله غلية وسله قال إزي لأقوه في
",في وسله تال } نيبي صلى الله آيبو  تتادة ابيه عبد الله بن آيبي قتادة لأقوم عليه النبج من عن
475,<PIL.Image.Image image mode=RGB size=1353x57 at 0x7FA1F883F910>,"اللهم نعم قال أنشدك بالله آلله أمرك أن تأخذ هذه الصدقة من أغنيائنا فتقسمها على فقرائنا
","اللهم نعم قال أنشدك بالله آله أمرك أن تأخذ هذه الصدقة من أغنيائنا فتقسمها على فقرائنا
",اللهم نعم قال أنشدك بالله آلله أمرك أن تأخذ هذه الصدقة من أغنيائنا فتقسمها على فقرائنا,"اللهم نعم قال أنشدك بالله آلله أمرك أن تأخذ هذه الصدقة من أغنيائنا فتقسمها على فقرائنا
","اللهم نعم قال أنشدك بالله آله أمرك أن تأخذ هذه الصدقة من أغنيائنا فتقسمها على فقرائنا
",اللهم نعم قال أنشدك بالله آلله أمرك أن تأخذ هذه الصدقة من أغنيائنا فتقسمها على فقرائنا
476,<PIL.Image.Image image mode=RGB size=1190x75 at 0x7FA1F87C7C50>,"ذئب عن سعيد المقبري عن أبي هريرة قال قلت يا رسول الله إني أسمع منك حديثا كثيرا أنساه
","ذئب عن سعيد المقبري عن أبي هريرة قال قلت يا رسول الله إن أسمع منك حديثا كثيرا أنساه
",أنساه منك حديثا كثير الله إني هريرة قال قلت يا عن أبي عن سعيد _ أسمع رسول المقبري ئب,"ذئب عن سعيد المقبري عن أبي هريرة قال قلت يا رسول الله إني أسمع منك حديثا كثيرا أنساه
","ذئب عن سعيد المقبري عن أبي هريرة قال قلت يا رسول الله إن أسمع منك حديثا كثيرا أنساه
",أنساه منك حديثا كثير الله إني هريرة قال قلت يا عن أبي عن سعيد _ أسمع رسول المقبري ئب
