,image,ground_truth,qari,ground_truth_t,qari_t
386,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1277x179 at 0x7575C8054CD0>,اخري، لَم تَتَضَمَّن بَرامِجِ مُكافَحَةِ التَصَحُّر أَو اِلْتِحاق,اُخْرِي، لَمْ تَتَّصَمَّن بَراْمِج مُكَا فَحَة التَّصْحُر أَو إِلْتِحَاق,اخري، لم تتضمن برامج مكافحة التصحر أو التحاق,اخري، لم تتصمن برامج مكا فحة التصحر أو إلتحاق
387,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1339x137 at 0x7575C8055250>,والميثان واوكسيد النتروز عَن مُعَدَّلاتها قِبَلَ الثَوْرَةِ الصِناعِيَّة,والميثان واوكسيد التتروز عن مُعدَّلاتها قبل الثورة الصناعية,والميثان واوكسيد النتروز عن معدلاتها قبل الثورة الصناعية,والميثان واوكسيد التتروز عن معدلاتها قبل الثورة الصناعية
388,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1421x141 at 0x7575C80557D0>,غِنائه عَلَى اللَيالِي المَقْمَرَة يَقْضِيها فِي بادَيْتَهُ يُناجِي,غناه على الليالي المقمرة يقضيها في بادئته يُناجي,غنائه على الليالي المقمرة يقضيها في باديته يناجي,غناه على الليالي المقمرة يقضيها في بادئته يناجي
389,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1770x172 at 0x7575C8055D50>,المالِيَّةِ الحالِيَّةِ وَتَداعِياتها عَلَى الاِقْتِصادِ العالَمِيِّ مِن خِلالَ,العالميّة الحالية وتُداعياتها على الاقتصاد العالمي من خلال,المالية الحالية وتداعياتها على الاقتصاد العالمي من خلال,العالمية الحالية وتداعياتها على الاقتصاد العالمي من خلال
390,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1356x156 at 0x7575C8056310>,مِن اِخْتِلاف أَيْدِي الكِتابِ فِي رَسْمِ الحُرُوفُ وَنُقِرّها,من اختلاف أيدى الكتاب في رسم الحروف ونقرها,من اختلاف أيدي الكتاب في رسم الحروف ونقرها,من اختلاف أيدى الكتاب في رسم الحروف ونقرها
391,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=639x116 at 0x7575C8056850>,النَقْلِ الشَخْصِيَّةِ يُقَدَّر بِحِوالِي,: النَّقْلِ الشُّخْصِيَّ يَقْدِرُ نَحْوًا,النقل الشخصية يقدر بحوالي,: النقل الشخصي يقدر نحوا
392,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1187x158 at 0x7575C8056DD0>,الَّذِي يَجِئ بُعْدَ سابِقِيهِ فِي هٰذا السياق، يَبْدُو,الذي يُحيى بعد سابقه في هذا السياق، يُعدُّ و,الذي يجئ بعد سابقيه في هذا السياق، يبدو,الذي يحيى بعد سابقه في هذا السياق، يعد و
393,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=282x114 at 0x7575C8057350>,ضرورتها.,ضرورتقا.,ضرورتها.,ضرورتقا.
394,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1465x177 at 0x7575C80578D0>,الرَئِيسِيَّةِ هِيَ تَقْدِيمِ نَمُوذَجَ ايكولوجي وَتَعْمِيمِ العُلُومِ وَالتِكْنُولُوجِيا,: الرئيسية هي تقديم نموذج ايكولوجي وتغيب العلم وتكوين لوجيا,الرئيسية هي تقديم نموذج ايكولوجي وتعميم العلوم والتكنولوجيا,: الرئيسية هي تقديم نموذج ايكولوجي وتغيب العلم وتكوين لوجيا
395,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=967x136 at 0x7575C8057E50>,وَيُمْكِن تَحْدِيدِ مَجْمُوعُهُ مِن العَوامِلُ المُفَسِّرَة لِهٰذا الأَداءِ,ويمكن تحديد جموعه من العوامل المفسرة لهذا الأداء,ويمكن تحديد مجموعه من العوامل المفسرة لهذا الأداء,ويمكن تحديد جموعه من العوامل المفسرة لهذا الأداء
396,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=996x148 at 0x7575C8060410>,النُصُوصِ وَفِي قِراءَتها وَشَرَحَها وتفسرها، وَلَعَلَّهُ لَم يَكْثُر,النصوص وفي قراءتها وشرحها وتفسيرها، ولعله لم يكثر,النصوص وفي قراءتها وشرحها وتفسرها، ولعله لم يكثر,النصوص وفي قراءتها وشرحها وتفسيرها، ولعله لم يكثر
397,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=962x129 at 0x7575C8060990>,أَخْبارُ الجاهِلِيَّة وَحْدَها فِي أَيّ يَوْمَ مِن أَيّامٍ,- - ' ',أخبار الجاهلية وحدها في أي يوم من أيام,- - ' '
398,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=902x110 at 0x7575C8060F10>,عادَةً قَلَعَ المَبانِي القَدِيمَة لَاِسْتِخْدام أَنْقاضها فِي مَبانٍ,عادةً قَلَعُ المَبَانِيُّ القَدْيَمَةُ لَا يُسْتَخْدَمُ أَنْفَاضَهَا فِي مَبَانٍ,عادة قلع المباني القديمة لاستخدام أنقاضها في مبان,عادة قلع المباني القديمة لا يستخدم أنفاضها في مبان
399,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=846x144 at 0x7575C8061490>,أَنَّ المَقْصُودَ بِالأَمْكِنَة الَّتِي تَكْثُر فِيها الأَسْوَدِ مِن,أَنَّ المُقْصُودَ بِالْمَكِينَةِ الَّتِي تَكثُر فِيهَا الأَشْوَدِ مِن,أن المقصود بالأمكنة التي تكثر فيها الأسود من,أن المقصود بالمكينة التي تكثر فيها الأشود من
400,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1209x175 at 0x7575C8061A10>,فِي حَفْرِ العُرُوق الَّتِي تَكُون الذهب، وَأَمْثال ذٰلِكَ,في خَفْرِ العُزْروق الَّي تَكُون الذهب، وَأَمثال ذَلِكَ,في حفر العروق التي تكون الذهب، وأمثال ذلك,في خفر العزروق الي تكون الذهب، وأمثال ذلك
401,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=950x118 at 0x7575C8061F90>,"وَلَعَلَّ ""الطبري"" أَخْذِها مِن رِوايَةٍ لِاِبْنٍ الكلبي، دُونِ","وَلَعلَّ ""الطبري"" أَخْذَهَا مِن رِوايَةٍ لِإِبْنِ الْكَلَبِي، دُونِ","ولعل ""الطبري"" أخذها من رواية لابن الكلبي، دون","ولعل ""الطبري"" أخذها من رواية لإبن الكلبي، دون"
402,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2051x244 at 0x7575C8062510>,عَلَى الأَجْزاء الشَمالِيَّةِ وَالجَنُوبِيَّةِ مِن الأَرْضِ وَبِشَكْلٍ خاصٍّ,على الأجزاء الشمالية والجنوبية من الأرض وبشكل خاص,على الأجزاء الشمالية والجنوبية من الأرض وبشكل خاص,على الأجزاء الشمالية والجنوبية من الأرض وبشكل خاص
403,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=849x124 at 0x7575C8062A90>,كَما اِتَّضَحَ وُجُودِ عَلاقَةَ اِرْتِباطَيْهِ وَمَعْنَوِيّه بَيِّنَ,كما اتضح وجود علاقة إرتباطية ومعنوية بين,كما اتضح وجود علاقة ارتباطيه ومعنويه بين,كما اتضح وجود علاقة إرتباطية ومعنوية بين
404,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1021x143 at 0x7575C8063010>,وَلٰكِنَّها كانَت تُشَجِّع المُنافَسَةِ الَّتِي قَوْمِ بَيِّنَ الرُؤَساءِ,ولكنها كانت تُشجع المنافسة التي قوم بين الرؤساء,ولكنها كانت تشجع المنافسة التي قوم بين الرؤساء,ولكنها كانت تشجع المنافسة التي قوم بين الرؤساء
405,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=290x118 at 0x7575C8063590>,السَنابِل,": ""السلام عليكم ورحمة الله وبركاته""",السنابل,": ""السلام عليكم ورحمة الله وبركاته"""
406,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1312x188 at 0x7575C8063B10>,الَّتِي يَسْتَطِيع الطالِبُ دِراسَتَها وَالتَخَصُّص فِيها,التي يستطيع الطالب دراستها والتخصص فيها,التي يستطيع الطالب دراستها والتخصص فيها,التي يستطيع الطالب دراستها والتخصص فيها
407,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=917x121 at 0x7575C806C0D0>,ليانغ يا ، رئيسة معهد كونفوشيوس بجامعة القاهرة,ليانخيا، رئيسة معهد كوفو شيرس بجامعة القاهرة,ليانغ يا ، رئيسة معهد كونفوشيوس بجامعة القاهرة,ليانخيا، رئيسة معهد كوفو شيرس بجامعة القاهرة
408,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1065x117 at 0x7575C806C650>,الطاقَةِ الحَرارِيَّةِ المَخْزُونَة لَدَيها إِلَى الغِلافِ الخارِجِيِّ لِلأَرْض,الطاقة الحرارية المجزونة لكبها الد نظاف الغاري للأرض,الطاقة الحرارية المخزونة لديها إلى الغلاف الخارجي للأرض,الطاقة الحرارية المجزونة لكبها الد نظاف الغاري للأرض
409,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=795x124 at 0x7575C806CBD0>,ما أَشْك فيه، لِأَنَّ الَّذِي يَنْعَل أَخْباره مِن,ما أشك فيه، لأن الذي ينعل أخباره من,ما أشك فيه، لأن الذي ينعل أخباره من,ما أشك فيه، لأن الذي ينعل أخباره من
410,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1978x251 at 0x7575C806D150>,فِي الفُرَصِ وَيَحِقّ لِلطُلّابِ ذَوِي المُتَطَلَّباتِ التَعْلِيمِيَّةِ الخاصَّةِ,في الفرص ويحقق للطلاب ذوي المتنطلبات التعليمية الخاصة,في الفرص ويحق للطلاب ذوي المتطلبات التعليمية الخاصة,في الفرص ويحقق للطلاب ذوي المتنطلبات التعليمية الخاصة
411,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=944x141 at 0x7575C806D6D0>,وَمُحَمَّد بِن نَشْوان بِن سَعِيد الحميري نَفْسه هُوَ,وَمُحَدِّثٌ يَتَّبِعُ الْإِنْسَانَ الدَّخَلَاءَ تَهْيَسَهُ حَتَّى,ومحمد بن نشوان بن سعيد الحميري نفسه هو,ومحدث يتبع الإنسان الدخلاء تهيسه حتى
412,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1181x108 at 0x7575C806DC50>,لِتُقابِل الاِحْتِياجاتِ المَعْرِفِيَّة والمهاريه لِلزَرّاع فِي مَجالاتِ الزِراعَةِ,يُشَقَّرُ الإِكْتِبَاءُ القَمْرِيَّةُ وَالمَهَارِيَهُ لِلْزَّرَاعَةِ فِي قِيَادَاتِ الزَّرَاعَةِ,لتقابل الاحتياجات المعرفية والمهاريه للزراع في مجالات الزراعة,يشقر الإكتباء القمرية والمهاريه للزراعة في قيادات الزراعة
413,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1002x164 at 0x7575C806E1D0>,أَفْواه شُهُودُ عيان، شَهِدا ما تحدثو عَنهُ وَقَد,أَفْوَاهُ شُهُودٍ عِبَان، شَهِدَا مَا تُحْدِثُونَ عَنْهُ وَقَدْ,أفواه شهود عيان، شهدا ما تحدثو عنه وقد,أفواه شهود عبان، شهدا ما تحدثون عنه وقد
414,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1254x156 at 0x7575C806E750>,رُوسِيا عَلَى مَتْنِ السَفِينَة يامال إِلَى القُطْبُ الشمالي.,زُوجياً عَاءً مَثْنَ السَّفَيْهَةِ يَامَالِ إِلَى النُّطْبِ الشمالي.,روسيا على متن السفينة يامال إلى القطب الشمالي.,زوجيا عاء مثن السفيهة يامال إلى النطب الشمالي.
415,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1105x106 at 0x7575C806ECD0>,إِحْدَى نِقاباتِ التُجّارِ الطائِفِيَّةِ تَحْصُل مِن المُقاطَعَةِ أَو,إحدى نقابات التجار الطائفية تتحصل من المقاطعة أو,إحدى نقابات التجار الطائفية تحصل من المقاطعة أو,إحدى نقابات التجار الطائفية تتحصل من المقاطعة أو
416,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1111x152 at 0x7575C806F250>,تَأْخُذ لُبِّ ما وَرَدَّ فِيها مِمّا يَخُصّ التارِيخ,,تأخذ لب ما ورد فيها مما يخص التاريخ,
417,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2498x268 at 0x7575C806F7D0>,السَنَةِ الأُولَى الابتدائيه، وَيَنْتَهِي بِمُواجَهَةِ تاجِرَ تَأْشِيراتِ عتيد،,السنة الأولى الإبتدائية، وَ يُشرِي نَمو اجْتِمَاعات عَتَبَدًا,السنة الأولى الابتدائيه، وينتهي بمواجهة تاجر تأشيرات عتيد،,السنة الأولى الإبتدائية، و يشري نمو اجتماعات عتبدا
418,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1058x138 at 0x7575C806FD50>,وَمُخْتَلِف أَشْكالِ العَوَزِ وَالحاجَةُ ؛ كُلُّها مُعْطَياتِ تَدْفَع,وَمُخْتَلِفٌ أَشْكَالِ الْعَوْزِ وَالحَاجَةِ : كُلُّهَا مُغْظِيَاتٍ تَذْدَعُ,ومختلف أشكال العوز والحاجة ؛ كلها معطيات تدفع,ومختلف أشكال العوز والحاجة : كلها مغظيات تذدع
419,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=376x134 at 0x7575C8078350>,عَلَيهِ طلعته.,طَلعتَهُ عَالِيٌّ.,عليه طلعته.,طلعته عالي.
420,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=832x150 at 0x7575C8078890>,أَنَّكَ ستقول: اهذا نَصَّ حَمِيرِي,أَنْكَ سَتَقُول: اهذا نَصَ خَمِيرٍ,أنك ستقول: اهذا نص حميري,أنك ستقول: اهذا نص خمير
421,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=940x165 at 0x7575C8078E10>,ما رَواهُ المُؤَرِّخُونَ عَن ذٰلِكَ التاريخ، وَأَنَّ ما,ما رواه المروِّحون عن ذلك التاريخ، وأنَّ ما,ما رواه المؤرخون عن ذلك التاريخ، وأن ما,ما رواه المروحون عن ذلك التاريخ، وأن ما
422,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=632x100 at 0x7575C8079390>,مِن عِمارَة التُرابِ مَوْضُوعِ الساعَة,مِن عِمارة التُّراب مَؤْضُوع الساعة,من عمارة التراب موضوع الساعة,من عمارة التراب مؤضوع الساعة
423,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1914x244 at 0x7575C8079910>,لَكَوْكَب الأَرْضِ عَلَى عِدَّةٍ عَوامِلِ أَهَمُّها اِرْتِفاعِ عَدَدٍ,لَكُونَ كَبِّ الأَرْضِ عَلَىٰ عِيدَةٍ عَوامِلٍ أَهْمُّها إِرْتِفاعٌ عَدَدٍ,لكوكب الأرض على عدة عوامل أهمها ارتفاع عدد,لكون كب الأرض على عيدة عوامل أهمها إرتفاع عدد
424,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1851x252 at 0x7575C8079E90>,القُطْبَيْنِ (منطقه بَيْضاءَ ثلجيه) وَهٰذا ما يُتِيح نِسْبَةَ,الْمُطَبَّينِ (نطْفَه بَضْعَةٌ عاجِيَه) وَ فَهْنا ما نُّسَخَ نَسْبَةَ,القطبين (منطقه بيضاء ثلجيه) وهذا ما يتيح نسبة,المطبين (نطفه بضعة عاجيه) و فهنا ما نسخ نسبة
425,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1656x243 at 0x7575C807A410>,كَنَتِيجَةٍ لِزِيادَةِ اِنْبِعاثات غازات الصَوْبَة الخَضْراءِ ،,الخَضْراء، ، إِنْبِعاثات غازات الصَوْبة لزيادة كَنتيجة,كنتيجة لزيادة انبعاثات غازات الصوبة الخضراء ،,الخضراء، ، إنبعاثات غازات الصوبة لزيادة كنتيجة
426,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1000x130 at 0x7575C807A990>,فَنَحْنُ أَيْضاً نَسْره بِالقَوْلِ وَنَأْمُر لَهُ بِالجَوائِز وَإِن,فَنَخْفَتْ أَيْضًا نَّشره بِالقَوْلِ وَنَاْمُر لَهُ بِالجَوَاءِرِ وَإِنْ,فنحن أيضا نسره بالقول ونأمر له بالجوائز وإن,فنخفت أيضا نشره بالقول ونامر له بالجواءر وإن
427,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=812x136 at 0x7575C807AF10>,صَنَعَتْهُ وَلا تَنْتَفِع به. فَيَنْبَغِي لِمَن يَطْلُب العِلْمِ,صَنَعْتُهُ وَلَا تَشْفِعُ بِهِ. فَيَنْبَغِي لِمَن يَظْلُّ الْعِلْمَ,صنعته ولا تنتفع به. فينبغي لمن يطلب العلم,صنعته ولا تشفع به. فينبغي لمن يظل العلم
428,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1323x177 at 0x7575C807B490>,مِن سَطْحِ الأَرْضِ . كَما وَأَنَّ غازات الاحتبن,من سطح الأرض. كما وأن غازات الاحتراق,من سطح الأرض . كما وأن غازات الاحتبن,من سطح الأرض. كما وأن غازات الاحتراق
429,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1058x128 at 0x7575C807BA10>,وَالنَحْتِ البارز، وَالزُجاج الملون، وَإِلَى أَيّ حَدٍّ أَثَّرَت,وَالْنُّحْتِ الْبَارِز، وَالزُّجاج الملون، وَإِلَى أَيْ حَدٍّ أثْرَت,والنحت البارز، والزجاج الملون، وإلى أي حد أثرت,والنحت البارز، والزجاج الملون، وإلى أي حد أثرت
430,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=630x134 at 0x7575C807BF90>,خ ض، ب س ش، ص غ ه,ض، بس ش، ص غ ٥,خ ض، ب س ش، ص غ ه,ض، بس ش، ص غ ٥
431,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=829x110 at 0x7575C8080550>,اقداح. فَلا يَصِير فِي يَدِهِ عَلَى الوَجْهَيْنِ قَلِيلٍ,قدادح. فلا يصير في يده على الوجهين قليل,اقداح. فلا يصير في يده على الوجهين قليل,قدادح. فلا يصير في يده على الوجهين قليل
432,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=745x126 at 0x7575C8080AD0>,العِلْمِ وَ التِكْنُولُوجِيا حَتَّى يَخْدُمانِ الإِنْسانِ وَ لا,العَالمُ وَ التَّكْتُوْجِياَّةَ حَتَّى يَعْنُوَ الْإِنسَانَ وَ لا,العلم و التكنولوجيا حتى يخدمان الإنسان و لا,العالم و التكتوجياة حتى يعنو الإنسان و لا
433,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1150x135 at 0x7575C8081050>,الواسِعَةِ الفاصِلَةُ بَيِّنَ العِراقِ والشام، أَيّ الياديه المَعْرُوفَةِ,الواية الفاصلة بين العراق والشام، أي الياريه المغروفة,الواسعة الفاصلة بين العراق والشام، أي الياديه المعروفة,الواية الفاصلة بين العراق والشام، أي الياريه المغروفة
434,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=946x101 at 0x7575C80815D0>,سجاده: إِن مِن المراوزه إِذا لَبِسُوا الخَفاف فِي,سجاده: إن من الراوزه إذا ليسوا الخفاف في,سجاده: إن من المراوزه إذا لبسوا الخفاف في,سجاده: إن من الراوزه إذا ليسوا الخفاف في
435,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1119x178 at 0x7575C8081B50>,عَلَى وُجُوهِ الاموال، وَضُرُوب الجبايات، وَيَكُون واصَلَ إِلَيهِ,عَائِى وَ جُوهُ الْمُوَالِ، وَ ضُرُوبُ الجبَاءِاتِ، وَ يُكُونُ واصلَ إِلَيْهِ,على وجوه الاموال، وضروب الجبايات، ويكون واصل إليه,عائى و جوه الموال، و ضروب الجباءات، و يكون واصل إليه
436,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=283x89 at 0x7575C80820D0>,التَنْمِيَةِ المَحَلِّيَّةِ,التنمية المحلية,التنمية المحلية,التنمية المحلية
437,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1200x131 at 0x7575C8082650>,"بِعَضُّهُم كِذْباً يُخالِف أَبْسَطِ قَواعِدَ المنطق،وما رَمْيِ ""ابن",بعضهم كذباً يخالف أبسط قواعد المنطق، وما رمى ابن,"بعضهم كذبا يخالف أبسط قواعد المنطق،وما رمي ""ابن",بعضهم كذبا يخالف أبسط قواعد المنطق، وما رمى ابن
438,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1225x226 at 0x7575C8082BD0>,إِسْبانِيّا ‐ يَتَّجِه الإِسْبان إِلَى جَعَلَ إِلْزامِيّه التَعْلِيمِ,إِسْبَانِيَا ُ يَتَّحِه الإِشْبَانِ إِلَّا جَعَلَ إِلْزَامِيَّةٌ التَّعْلِيمِ,إسبانيا ‐ يتجه الإسبان إلى جعل إلزاميه التعليم,إسبانيا  يتحه الإشبان إلا جعل إلزامية التعليم
439,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=877x121 at 0x7575C8083150>,إِذ تَسْقُط أَشِعَّة الشَمْسِ بِشَكْلٍ عَمُودَيَّ أَو شِبْهِ,إذا تسقط أشعة الشمس بشكل عمودي أو شببه,إذ تسقط أشعة الشمس بشكل عمودي أو شبه,إذا تسقط أشعة الشمس بشكل عمودي أو شببه
440,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1057x147 at 0x7575C80836D0>,تَرُدّ شَهادَته وترفض، وَكَما وَرَدَّ فِي الأَمْثال العَرَبِيَّةِ,ترد شهادته وترفض، وكما ورد في الأمثال العربية,ترد شهادته وترفض، وكما ورد في الأمثال العربية,ترد شهادته وترفض، وكما ورد في الأمثال العربية
441,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=915x123 at 0x7575C8083C50>,ثُمَّ اِنْدَفَعَ شَيْخُ مِنهُم فَقالَ يا قَوْمِ لا,"""شَيْخُ مِنْهُمْ فَقالَ يا قَوْمٍ لا ُمْ إِندَفَعْ""",ثم اندفع شيخ منهم فقال يا قوم لا,"""شيخ منهم فقال يا قوم لا م إندفع"""
442,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=737x135 at 0x7575C8090210>,فِي بِطُنّ الوادِي ، وَفِي وَقْتٍ مِن الأَوْقات,في بطن الوادي، وفي وقت من الأوقات,في بطن الوادي ، وفي وقت من الأوقات,في بطن الوادي، وفي وقت من الأوقات
443,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=943x104 at 0x7575C8090790>,بَيِّنَ مُؤَشِّراتها : الهَدْر المدرسي، وَعَوْدَةِ المُنْقَطِعَيْنِ عَن,بَيْنَ مُؤْشرَراتِهَا : الْهَذِرُ الْمَدْرِسِي ، وَعُودَةُ النَّقَطَعِينِ عَنْ,بين مؤشراتها : الهدر المدرسي، وعودة المنقطعين عن,بين مؤشرراتها : الهذر المدرسي ، وعودة النقطعين عن
444,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1307x161 at 0x7575C8090D10>,فَإِذا حانَ وَقْتٍ النَوْم وَضَعَت الحَشِيّات عَلَى الأَرْضِ,", .",فإذا حان وقت النوم وضعت الحشيات على الأرض,", ."
445,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1346x159 at 0x7575C8091290>,وَبَيْنَما يَمِيل البَعْضُ إِلَى عَدَمِ التَمْيِيزِ ما بَيِّنَ,وَبِيَنَّما تَمَيَّل الْبَغْضُ إِلَى غَدَمِ التَّفْهِيمِ مَا بَيَّنَ,وبينما يميل البعض إلى عدم التمييز ما بين,وبينما تميل البغض إلى غدم التفهيم ما بين
446,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=889x146 at 0x7575C8091810>,الخَزَف أَو الخَشَبِ أَو الجِصّ بُعْدَ أَنَّ أَقَرّاها,الحَزَف أو الخَشْب أو الحِجَص بُعْدَ أَنَّ أَقْراًها,الخزف أو الخشب أو الجص بعد أن أقراها,الحزف أو الخشب أو الحجص بعد أن أقراها
447,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1175x179 at 0x7575C8091D90>,ذاتِ قُدْوَة فِي النَقْدِ وَ التَمَيُّز بَيِّنَ الصَحِيحِ,ذات قُذَوَة في النَّقْدِ وَ التَّمَيُّز بَيْنَ الصَّحِيحِ,ذات قدوة في النقد و التميز بين الصحيح,ذات قذوة في النقد و التميز بين الصحيح
448,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1788x202 at 0x7575C8092350>,المقبوله؟ أَو أَنَّ السُرادِق أُقِيمَ عَلَى حَقْلِ موحل؟,. . : ``` [ ]≤90° āī Ṣā 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242 243 244 245 246 247 248 249 250 251 252 253 254 255 256 257 258 259 260 261 262 263 264 265 266 267 268 269 270 271 272 273 2,المقبوله؟ أو أن السرادق أقيم على حقل موحل؟,. . : ``` [ ]≤90° āī Ṣā 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242 243 244 245 246 247 248 249 250 251 252 253 254 255 256 257 258 259 260 261 262 263 264 265 266 267 268 269 270 271 272 273 2
449,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1040x147 at 0x7575C8092890>,وَهِيَ غَيْرِ السُلالَة فِي الحَيَواناتِ الأُخْرَى وَالَّتِي جاءَت,وَهِيَ غَيْرُ الشَّلَالَةِ فِي الْحَيَوَانِاتِ الْأُخْرَى وَالَّتِي جَاءَتْ,وهي غير السلالة في الحيوانات الأخرى والتي جاءت,وهي غير الشلالة في الحيوانات الأخرى والتي جاءت
450,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1061x125 at 0x7575C8092E10>,الكَيْفِيَّةِ الَّتِي تَنْتَقِل بِها هٰذِهِ الإِشْعاعات عَبْرَ الأَوْساطُ,الكيفية التي تنشئ بها هذه الإشعاعات عبر الأوساط,الكيفية التي تنتقل بها هذه الإشعاعات عبر الأوساط,الكيفية التي تنشئ بها هذه الإشعاعات عبر الأوساط
