,image,ground_truth,qari,ground_truth_t,qari_t
352,<PIL.Image.Image image mode=RGB size=1855x60 at 0x79EB02700F90>,وسلم صلى في خميصة لها أعلام فقال شغلتني أعلام هذه اذهبوا بها إلى أبي جهم وأتوني,وسلم صلى في خميصة لها أعلام فقال شغلتني أعلام هذه اذهبوا بها إلى أبي جهم وأتوني,وسلم صلى في خميصة لها أعلام فقال شغلتني أعلام هذه اذهبوا بها إلى أبي جهم وأتوني,وسلم صلى في خميصة لها أعلام فقال شغلتني أعلام هذه اذهبوا بها إلى أبي جهم وأتوني
353,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1946x60 at 0x79EB02711310>,الأرض ثم عاد إلى المنبر ثم ركع ثم رفع رأسه ثم رجع القهقري حتى سجد بالأرض فهذا شأنه قال,الأردن ثم عاد إلى المنبر ثم ركع ثم رفع رأسه ثم رجع القهقري حتى سجد بالأرض فهذا شأنه قال,الأرض ثم عاد إلى المنبر ثم ركع ثم رفع رأسه ثم رجع القهقري حتى سجد بالأرض فهذا شأنه قال,الأردن ثم عاد إلى المنبر ثم ركع ثم رفع رأسه ثم رجع القهقري حتى سجد بالأرض فهذا شأنه قال
354,<PIL.Image.Image image mode=RGB size=1348x83 at 0x79EB0270B890>,وتبقى هذه الأمة فيها منافقوها فيأتيهم الله فيقول أنا ربكم فيقولون هذا مكاننا حتى يأتينا,وتبقى هذه الأمة فيها منافقوها فيأتيهم الله فيقول أنا ربكم فيقولون هذا مكاننا حتى يأتينا,وتبقى هذه الأمة فيها منافقوها فيأتيهم الله فيقول أنا ربكم فيقولون هذا مكاننا حتى يأتينا,وتبقى هذه الأمة فيها منافقوها فيأتيهم الله فيقول أنا ربكم فيقولون هذا مكاننا حتى يأتينا
355,<PIL.Image.Image image mode=RGB size=1441x57 at 0x79EB34141590>,راكعا ثم ارفع حتى تعتدل قائما ثم اسجد حتى تطمئن ساجدا ثم ارفع حتى تطمئن جالسا وافعل,راكعا ثم ارفع حتى تعتدل قائما ثم اسجد حتى تطمئن ساجدا ثم ارفع حتى تطمئن جالسا وافعل,راكعا ثم ارفع حتى تعتدل قائما ثم اسجد حتى تطمئن ساجدا ثم ارفع حتى تطمئن جالسا وافعل,راكعا ثم ارفع حتى تعتدل قائما ثم اسجد حتى تطمئن ساجدا ثم ارفع حتى تطمئن جالسا وافعل
356,<PIL.Image.Image image mode=RGB size=1230x75 at 0x79EB027099D0>,وإسحاق بن يحيى الكلبي عن الزهري وقال عقيل ومعمر عن الزهري عن حمزة عن النبي صلى الله,وإسحاق بن يحيى الكليبي عن الزهري وقال عقيل ومعمر عن الزهري عن حمزة عن النبي صلى الله عليه وسلم,وإسحاق بن يحيى الكلبي عن الزهري وقال عقيل ومعمر عن الزهري عن حمزة عن النبي صلى الله,وإسحاق بن يحيى الكليبي عن الزهري وقال عقيل ومعمر عن الزهري عن حمزة عن النبي صلى الله عليه وسلم
357,<PIL.Image.Image image mode=RGB size=1232x105 at 0x79EB34121BD0>,أبيه عن عبد الله بن زيد قال أتى رسول الله صلى الله عليه وسلم فأخرجنا له ماء في تور من صفر,أَبَيَهَ عَن عَبَد اللَّهُ بَنَ زِيد قَالَ أَتَى رَسُول اللَّهُ صلى الله عليه وسلم فَأَخْرجَناَ لَهُ مَاءَ فِي نُورٍ مِن صَفَرٍ,أبيه عن عبد الله بن زيد قال أتى رسول الله صلى الله عليه وسلم فأخرجنا له ماء في تور من صفر,أبيه عن عبد الله بن زيد قال أتى رسول الله صلى الله عليه وسلم فأخرجنا له ماء في نور من صفر
358,<PIL.Image.Image image mode=RGB size=1289x103 at 0x79EB02709E50>,تستدبروها ولكن شرقوا أو غربوا قال أبو أيوب فقدمنا الشام فوجدنا مراحيض بنيت قبل,تسنادرفها وللحكن شرقوا أف غريوا قال أبو أيوب فقدمنا الشامرفوجدنا من احياء بتبت قبل,تستدبروها ولكن شرقوا أو غربوا قال أبو أيوب فقدمنا الشام فوجدنا مراحيض بنيت قبل,تسنادرفها وللحكن شرقوا أف غريوا قال أبو أيوب فقدمنا الشامرفوجدنا من احياء بتبت قبل
359,<PIL.Image.Image image mode=RGB size=1412x83 at 0x79EB0270A050>,التكبير وبين القراءة إسكاتة قال أحسبه قال هنية فقلت بأبي وأمي يا رسول الله إسكاتك بين,التكبير وبين القراءة إسكاتة قال أحسبه قال هنية فقلت بأبي وأمي يا رسول الله إسكاتك بين,التكبير وبين القراءة إسكاتة قال أحسبه قال هنية فقلت بأبي وأمي يا رسول الله إسكاتك بين,التكبير وبين القراءة إسكاتة قال أحسبه قال هنية فقلت بأبي وأمي يا رسول الله إسكاتك بين
360,<PIL.Image.Image image mode=RGB size=1247x75 at 0x79EB0270A250>,محمد بن عمرو بن عطاء وحدثنا الليث عن يزيد بن أبي حبيب ويزيد بن محمد عن محمد بن عمرو,محمد بن عمرو بن عطاء وحدثنا الليث عن يزيد بن أبي حبيب ويزيد بن محمد بن محمد بن عمرو,محمد بن عمرو بن عطاء وحدثنا الليث عن يزيد بن أبي حبيب ويزيد بن محمد عن محمد بن عمرو,محمد بن عمرو بن عطاء وحدثنا الليث عن يزيد بن أبي حبيب ويزيد بن محمد بن محمد بن عمرو
361,<PIL.Image.Image image mode=RGB size=1398x57 at 0x79EB0270A450>,المليح حدثه قال كنا مع بريدة في يوم ذي غيم فقال بكروا بالصلاة فإن النبي صلى الله عليه,المليح حدثه قال كنا مع بريدة في يوم ذي غيم فقال بكروا بالصلاة فإن النبي صلى الله عليه,المليح حدثه قال كنا مع بريدة في يوم ذي غيم فقال بكروا بالصلاة فإن النبي صلى الله عليه,المليح حدثه قال كنا مع بريدة في يوم ذي غيم فقال بكروا بالصلاة فإن النبي صلى الله عليه
362,<PIL.Image.Image image mode=RGB size=1434x57 at 0x79EB3411A650>,وسلم وصففت أنا واليتيم وراءه والعجوز من ورائنا فصلى لنا رسول الله صلى الله عليه وسلم,وسلم وصفت أنا واليتيم وراءه والعجوز من ورائنا فصلي لنا رسول الله صلى الله عليه وسلم,وسلم وصففت أنا واليتيم وراءه والعجوز من ورائنا فصلى لنا رسول الله صلى الله عليه وسلم,وسلم وصفت أنا واليتيم وراءه والعجوز من ورائنا فصلي لنا رسول الله صلى الله عليه وسلم
363,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1106x75 at 0x79EB02712950>,ظهر بيتنا فرأيت رسول الله صلى الله عليه وسلم قاعدا على لبنتين مستقبل بيت المقدس,ظهر بيتنا فرأيت رسول الله صلى الله عليه و سلم قاعدا على لبنتين مستقبل بيت المقدس,ظهر بيتنا فرأيت رسول الله صلى الله عليه وسلم قاعدا على لبنتين مستقبل بيت المقدس,ظهر بيتنا فرأيت رسول الله صلى الله عليه و سلم قاعدا على لبنتين مستقبل بيت المقدس
364,<PIL.Image.Image image mode=RGB size=1196x75 at 0x79EB02712910>,أبيه عن بن عمر رضى الله تعالى عنهما أنه كان يخبر عن النبي صلى الله عليه وسلم إن الشمس,أبيه عن بن عمر رضى الله تعالى عنهما أنه كان يخبر عن النبي صلى الله عليه و سلم إن الشمس,أبيه عن بن عمر رضى الله تعالى عنهما أنه كان يخبر عن النبي صلى الله عليه وسلم إن الشمس,أبيه عن بن عمر رضى الله تعالى عنهما أنه كان يخبر عن النبي صلى الله عليه و سلم إن الشمس
365,<PIL.Image.Image image mode=RGB size=1114x105 at 0x79EB0270AC10>,رجل طاف بالبيت العمرة ولم يطف بين الصفا والمروة أيأتي امرأته فقال قدم النبي صلى الله,"رجل طاف بالبيت العمرة ولم يطف بين الصفا والمروة أيأتي امرأته فقال قدم النبي صلى الله صلى الله عليه وسلم: ""أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت",رجل طاف بالبيت العمرة ولم يطف بين الصفا والمروة أيأتي امرأته فقال قدم النبي صلى الله,"رجل طاف بالبيت العمرة ولم يطف بين الصفا والمروة أيأتي امرأته فقال قدم النبي صلى الله صلى الله عليه وسلم: ""أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت أنت"
366,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1466x57 at 0x79EB027131D0>,رسول الله صلى الله عليه وسلم أنه قال إذا اشتد الحر فأبردوا عن الصلاة فإن شدة الحر من فيح,رسول الله صلى الله عليه وسلم أنه قال إذا اشتد الحر فأبردوا عن الصلاة فإن شدة الحر من فيح,رسول الله صلى الله عليه وسلم أنه قال إذا اشتد الحر فأبردوا عن الصلاة فإن شدة الحر من فيح,رسول الله صلى الله عليه وسلم أنه قال إذا اشتد الحر فأبردوا عن الصلاة فإن شدة الحر من فيح
367,<PIL.Image.Image image mode=RGB size=1892x60 at 0x79EB02713190>,الصلاة فصلى ولم يتوضأ قلنا لعمرو إن ناسا يقولون إن النبي صلى الله عليه وسلم تنام عينه ولا,لصلاة فصلى ولم يتوضأ قلنا لعمرو إن ناسا يقولون إن النبي صلى الله عليه وسلم تنام عينه ولا,الصلاة فصلى ولم يتوضأ قلنا لعمرو إن ناسا يقولون إن النبي صلى الله عليه وسلم تنام عينه ولا,لصلاة فصلى ولم يتوضأ قلنا لعمرو إن ناسا يقولون إن النبي صلى الله عليه وسلم تنام عينه ولا
368,<PIL.Image.Image image mode=RGB size=1262x105 at 0x79EB34153450>,بن عمر قال أخذ عمر جبة من إستبرق تباع في السوق فأخذها فأتى رسول الله صلى الله عليه وسلم,ن عمر قال أخذ عمر جبة من إستبرق نباع في السوق فأخذها فأتى رسول الله صلى الله عليه وسلم,بن عمر قال أخذ عمر جبة من إستبرق تباع في السوق فأخذها فأتى رسول الله صلى الله عليه وسلم,ن عمر قال أخذ عمر جبة من إستبرق نباع في السوق فأخذها فأتى رسول الله صلى الله عليه وسلم
369,<PIL.Image.Image image mode=RGB size=1317x77 at 0x79EB3411B8D0>,عليه الملائكة ما دام في مجلسه الذي يصلي فيه اللهم اغفر له اللهم ارحمه ما لم يحدث,عليه الملايضة ما حام فيي مجلس الخبي يحلي فيه اللهم اغفر له اللهم ار حمه ما لم يجدث,عليه الملائكة ما دام في مجلسه الذي يصلي فيه اللهم اغفر له اللهم ارحمه ما لم يحدث,عليه الملايضة ما حام فيي مجلس الخبي يحلي فيه اللهم اغفر له اللهم ار حمه ما لم يجدث
370,<PIL.Image.Image image mode=RGB size=1220x105 at 0x79EB3410BAD0>,قد عرضوا فأبوا قال فذهبت أنا فاختبأت فقال يا غنثر فجدع وسب وقال كلوا لا هنيا فقال والله,قد عرضوا فأبوا قال فذهبت أنا فاختبأت فقال يا غنثر فيجدع وسب وقال كلا لا هنيا فقال والله,قد عرضوا فأبوا قال فذهبت أنا فاختبأت فقال يا غنثر فجدع وسب وقال كلوا لا هنيا فقال والله,قد عرضوا فأبوا قال فذهبت أنا فاختبأت فقال يا غنثر فيجدع وسب وقال كلا لا هنيا فقال والله
371,<PIL.Image.Image image mode=RGB size=1903x60 at 0x79EB3410BCD0>,سلوني فبرك عمر على ركبتيه فقال رضينا بالله ربا وبالإسلام دينا وبمحمد صلى الله عليه وسلم,سئلوني فبرك عمر على ركبتيه فقال رضينا بالله ربا وبالإسلام دينا وبمحمد صلى الله عليه وسلم,سلوني فبرك عمر على ركبتيه فقال رضينا بالله ربا وبالإسلام دينا وبمحمد صلى الله عليه وسلم,سئلوني فبرك عمر على ركبتيه فقال رضينا بالله ربا وبالإسلام دينا وبمحمد صلى الله عليه وسلم
372,<PIL.Image.Image image mode=RGB size=1452x83 at 0x79EB02703ED0>,المرفقين ثلاثا ثم مسح برأسه ثم غسل كل رجل ثلاثا ثم قال رأيت النبي صلى الله عليه وسلم,المرفقين ثلاثا ثم مسح برأسه ثم غسل كل رجل ثلاثا ثم قال رأيت النبي صلى الله عليه وسلم,المرفقين ثلاثا ثم مسح برأسه ثم غسل كل رجل ثلاثا ثم قال رأيت النبي صلى الله عليه وسلم,المرفقين ثلاثا ثم مسح برأسه ثم غسل كل رجل ثلاثا ثم قال رأيت النبي صلى الله عليه وسلم
373,<PIL.Image.Image image mode=RGB size=1183x105 at 0x79EB34154110>,بوله وكان الآخر يمشي بالنميمة ثم دعا بجريدة فكسرها كسرتين فوضع على كل قبر منهما كسرة,وله وكان الآخر يمشي بالنميمة ثم دعا بجريدة فكسرها كسرتين فوضع على كل قبر منهما كسرة,بوله وكان الآخر يمشي بالنميمة ثم دعا بجريدة فكسرها كسرتين فوضع على كل قبر منهما كسرة,وله وكان الآخر يمشي بالنميمة ثم دعا بجريدة فكسرها كسرتين فوضع على كل قبر منهما كسرة
374,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1181x75 at 0x79EB0271C450>,النبي صلى الله عليه وسلم كان إذا رفع رأسه من الركعة الآخرة يقول اللهم أنج عياش بن أبي,نبي صلى الله عليه وسلم كان إذا رفع رأسه من الركعة الآخرة يقول اللهمم أنج عياش بن أبي,النبي صلى الله عليه وسلم كان إذا رفع رأسه من الركعة الآخرة يقول اللهم أنج عياش بن أبي,نبي صلى الله عليه وسلم كان إذا رفع رأسه من الركعة الآخرة يقول اللهمم أنج عياش بن أبي
375,<PIL.Image.Image image mode=RGB size=1275x75 at 0x79EB02713FD0>,زاد إبراهيم بن المنذر حدثنا بن وهب أخبرني يونس عن بن شهاب عن عروة عن عائشة قالت رأيت,زاد إبراهيم بن المنذر حدثنا بن وهب أخبرني يونس عن بن شهاب عن عروة عن عائشة قالت رأيت,زاد إبراهيم بن المنذر حدثنا بن وهب أخبرني يونس عن بن شهاب عن عروة عن عائشة قالت رأيت,زاد إبراهيم بن المنذر حدثنا بن وهب أخبرني يونس عن بن شهاب عن عروة عن عائشة قالت رأيت
376,<PIL.Image.Image image mode=RGB size=1660x83 at 0x79EB341647D0>,على أمتك قلت فرض خمسين صلاة قال فارجع إلى ربك فإن أمتك لا تطيق ذلك فراجعني فوضع شطرها,على أمنك قلت فرض خمسين صلاة قال فارجع إلى ربك فإن أمنك لا تطبيق ذلك فراجعني فوضع شطرها,على أمتك قلت فرض خمسين صلاة قال فارجع إلى ربك فإن أمتك لا تطيق ذلك فراجعني فوضع شطرها,على أمنك قلت فرض خمسين صلاة قال فارجع إلى ربك فإن أمنك لا تطبيق ذلك فراجعني فوضع شطرها
377,<PIL.Image.Image image mode=RGB size=2029x60 at 0x79EB34164B90>,النبي صلى الله عليه وسلم يأخذ ثلاثة أكف ويفيضها على رأسه ثم يفيض على سائر جسده فقال لي,لنبي صلى الله عليه وسلم يأخذ ثلاثة أكف ويفيضها على رأسه ثم يفيض على سائر جسده فقال لي,النبي صلى الله عليه وسلم يأخذ ثلاثة أكف ويفيضها على رأسه ثم يفيض على سائر جسده فقال لي,لنبي صلى الله عليه وسلم يأخذ ثلاثة أكف ويفيضها على رأسه ثم يفيض على سائر جسده فقال لي
378,<PIL.Image.Image image mode=RGB size=1356x83 at 0x79EB3415CD90>,له والوقار والسكينة حتى يأتيكم أمير فإنما يأتيكم الآن ثم قال استعفوا لأميركم فإنه كان,له والوقار والسكينة حتى يأتيكم أمير فإنما يأتيكم الآن ثم قال استعفوا لأميركم فإنه كان,له والوقار والسكينة حتى يأتيكم أمير فإنما يأتيكم الآن ثم قال استعفوا لأميركم فإنه كان,له والوقار والسكينة حتى يأتيكم أمير فإنما يأتيكم الآن ثم قال استعفوا لأميركم فإنه كان
379,<PIL.Image.Image image mode=RGB size=862x105 at 0x79EB3412CF90>,ليصلي الصبح فينصرف النساء متلفعات بمروطهن ما يعرفن من الغلس,لييصللي الصحيح فينصرف النساء متلفعات بمروطن ما يعرفن من الغلس,ليصلي الصبح فينصرف النساء متلفعات بمروطهن ما يعرفن من الغلس,لييصللي الصحيح فينصرف النساء متلفعات بمروطن ما يعرفن من الغلس
380,<PIL.Image.Image image mode=RGB size=1797x60 at 0x79EB34135190>,صلى عليها ثم رجع قبل أن تدفن فإنه يرجع بقيراط تابعه عثمان المؤذن قال حدثنا عوف عن,صلى عليها ثم رجع قبل أن تدفن فإنه يرجع بقيراط تابعه عثمان المؤذن قال حدثنا عوف عن,صلى عليها ثم رجع قبل أن تدفن فإنه يرجع بقيراط تابعه عثمان المؤذن قال حدثنا عوف عن,صلى عليها ثم رجع قبل أن تدفن فإنه يرجع بقيراط تابعه عثمان المؤذن قال حدثنا عوف عن
381,<PIL.Image.Image image mode=RGB size=1354x103 at 0x79EB34165390>,انصرف فأقبل علينا فقال أرأيتم ليلتكم هذه فإن رأس مائة سنة منها لا يبقى ممن هو على ظهر,اذصرف فأقبل علينا فقال أرأينريلينيكمرهذة فإن سأس مائث سنتر منها لا يبقى ممن هو علىى ظهى,انصرف فأقبل علينا فقال أرأيتم ليلتكم هذه فإن رأس مائة سنة منها لا يبقى ممن هو على ظهر,اذصرف فأقبل علينا فقال أرأينريلينيكمرهذة فإن سأس مائث سنتر منها لا يبقى ممن هو علىى ظهى
382,<PIL.Image.Image image mode=RGB size=1113x77 at 0x79EB3411D0D0>,حرام فمرنا بأمر نخبر به من وراءنا ندخل به الجنة فأمرهم بأربع ونهاهم عن أربع أمرهم,حرمام فمرنا بأمر نخبر به من وراءنا ندخل به الجنة فأمرهم بأربع ونهاهم عن أربع أمرهم,حرام فمرنا بأمر نخبر به من وراءنا ندخل به الجنة فأمرهم بأربع ونهاهم عن أربع أمرهم,حرمام فمرنا بأمر نخبر به من وراءنا ندخل به الجنة فأمرهم بأربع ونهاهم عن أربع أمرهم
383,<PIL.Image.Image image mode=RGB size=1189x77 at 0x79EB3415D2D0>,يتركه عن يساره ووراءه ويصلي أمامه إلى العرق نفسه وكان عبد الله يروح من الروحاء فلا يصلي,يتركه عن يساره ووراءه ويصلي أمامه إلى العرق نفسه وكان عبد الله يروح من الروحاء فلا يصلي,يتركه عن يساره ووراءه ويصلي أمامه إلى العرق نفسه وكان عبد الله يروح من الروحاء فلا يصلي,يتركه عن يساره ووراءه ويصلي أمامه إلى العرق نفسه وكان عبد الله يروح من الروحاء فلا يصلي
384,<PIL.Image.Image image mode=RGB size=1541x83 at 0x79EB02712D90>,يختتنون فقال هرقل هذا ملك هذه الأمة قد ظهر ثم كتب هرقل إلى صاحب له برومية وكان نظيره,يخنتتون فقال هرقل هذا ملك هذه الأمة قد ظهر ثم كتب هرقل إلى صاحب له برومية وكان نظيره,يختتنون فقال هرقل هذا ملك هذه الأمة قد ظهر ثم كتب هرقل إلى صاحب له برومية وكان نظيره,يخنتتون فقال هرقل هذا ملك هذه الأمة قد ظهر ثم كتب هرقل إلى صاحب له برومية وكان نظيره
385,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1849x60 at 0x79EB0271DCD0>,وآية الحجاب قلت يا رسول الله لو أمرت نساءك أن يحتجبن فإنه يكلمهن البر والفاجر فنزلت آية,آية الحجاب قلت يا رسول الله لو أمرت نساءك أن يكلمهن البر والفاجر فنزلت آية,وآية الحجاب قلت يا رسول الله لو أمرت نساءك أن يحتجبن فإنه يكلمهن البر والفاجر فنزلت آية,آية الحجاب قلت يا رسول الله لو أمرت نساءك أن يكلمهن البر والفاجر فنزلت آية
386,<PIL.Image.Image image mode=RGB size=1385x57 at 0x79EB0271DC90>,من أي شيء المنبر فقال ما بقي بالناس أعلم مني هو من أثل الغابة عمله فلان مولى فلانة,من أي شيء المنبر فقال ما بقي بالناس أعلم مني هو من أثل الغابة عمله فلان مولى فلانة,من أي شيء المنبر فقال ما بقي بالناس أعلم مني هو من أثل الغابة عمله فلان مولى فلانة,من أي شيء المنبر فقال ما بقي بالناس أعلم مني هو من أثل الغابة عمله فلان مولى فلانة
387,<PIL.Image.Image image mode=RGB size=1378x77 at 0x79EB3412DF50>,ما يريد الله ليجعل عليكم من حرج ولكن يريد ليطهركم وليتم نعمته عليكم لعلكم تشكرون,ما يريد الله ليجعل مليّجَم من درج ولّن يريد ليطردَم وليته نعمته مليّجَم لعلّهم تشُكَرون,ما يريد الله ليجعل عليكم من حرج ولكن يريد ليطهركم وليتم نعمته عليكم لعلكم تشكرون,ما يريد الله ليجعل مليجم من درج ولن يريد ليطردم وليته نعمته مليجم لعلهم تشكرون
388,<PIL.Image.Image image mode=RGB size=1461x83 at 0x79EB3412E3D0>,الله له فغفر له ثم قال الشهداء خمسة المطعون والمبطون والغريق وصاحب الهدم والشهيد في,له له فغفر له ثم قال الشهداء خمسة المطعون والمبطون والغريق وصاحب الهدم والشهيد في,الله له فغفر له ثم قال الشهداء خمسة المطعون والمبطون والغريق وصاحب الهدم والشهيد في,له له فغفر له ثم قال الشهداء خمسة المطعون والمبطون والغريق وصاحب الهدم والشهيد في
389,<PIL.Image.Image image mode=RGB size=1327x83 at 0x79EB3413E5D0>,إن الناس يقولون أكثر أبو هريرة ولولا آيتان في كتاب الله ما حدثت حديثا ثم يتلو إن,أن الناس يقولون أكثر أبو هريرة ولولا آيتان في كتاب الله ما حدثت حديثا ثم يتلو إن,إن الناس يقولون أكثر أبو هريرة ولولا آيتان في كتاب الله ما حدثت حديثا ثم يتلو إن,أن الناس يقولون أكثر أبو هريرة ولولا آيتان في كتاب الله ما حدثت حديثا ثم يتلو إن
390,<PIL.Image.Image image mode=RGB size=1241x105 at 0x79EB3413E7D0>,في بيتي فأذن له فخرج النبي صلى الله عليه وسلم بين رجلين تخط رجلاه في الأرض بين عباس ورجل,في بيتي فأذن له فخرج النبي صلى الله عليه وسلم بين رجلين تخط رجلاه في الأرض بين عباس ورجل,في بيتي فأذن له فخرج النبي صلى الله عليه وسلم بين رجلين تخط رجلاه في الأرض بين عباس ورجل,في بيتي فأذن له فخرج النبي صلى الله عليه وسلم بين رجلين تخط رجلاه في الأرض بين عباس ورجل
